"","seed","LL","message","b_w","mu_x","sigma_beta","b_cost","mu_alpha","sigma_alpha","rho","scale_RP","scale_SP","b_w_se","mu_x_se","sigma_beta_se","b_cost_se","mu_alpha_se","sigma_alpha_se","rho_se","scale_RP_se","scale_SP_se","maxEigen","uncorrected_wtp","uncorrected_wtp_se","fullsample_wtp","fullsample_wtp_se","adhoc_wtp","adhoc_wtp_se"
"30",1629056893.96543,-1545.12400609219,1,2.44003492778808,1.98768744430704,1.27900868205038,-1,0.0570574560863367,2.81315956390798,0.999999736493498,1,1.72441901179321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20022251380343,0.10891332930332,2.03775147096748,0.0574595033007557,2.14774799339299,0.103814599834371
"31",1629057315.83925,-1479.86630607197,1,1.63156332489176,2.14328905947803,1.08397672729063,-1,-0.0199662368349331,1.29769266248218,0.999999550580407,1,1.91951479006124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27622007134693,0.1267168770597,1.97005145200312,0.0535786262114128,2.19190483512867,0.128393662936942
"32",1629057619.67265,-1443.73642229038,1,3.09524700188716,1.90470792027836,1.01809414967437,-1,0.353597429325884,3.08430293483011,0.932780962260586,1,2.3530281285393,1.05691431831912,0.0975868144115862,0.108205750315081,NA,0.179315676547127,1.39823709038644,0.0405349715513499,NA,0.230749612700483,-0.12621,1.99879043918032,0.0801899847679194,1.89639044950795,0.0522343104007167,2.00171913458341,0.087920051726835
"33",1629058081.14006,-1512.09783355528,1,1.94722659185307,1.99640385926654,0.923638153633791,-1,-0.024414888426983,1.95114570422162,0.99848990779804,1,1.87240207874856,0.386444006534878,0.12863945842737,0.12221660837604,NA,0.0174635813501358,0.680607812687255,0.00587231138475908,NA,0.17851597406798,-1.454055,2.14597022114731,0.0934947629597679,2.00305486140758,0.0552027742961941,2.07530896865934,0.10774833631374
"34",1629058430.04436,-1461.02001957134,1,1.7217004312278,2.01669216290087,0.913455549565308,-1,-0.00535171601762263,1.26801280425426,0.999999742948652,1,2.05124991779623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02145138869892,0.0859296897660146,1.9760150613477,0.0524988363875227,1.9978301444399,0.0993114808710127
"35",1629058687.99641,-1513.66229600489,1,1.6065221465723,1.93791880254938,0.925577972571661,-1,0.0237384378911666,1.30374078358735,0.999999011748428,1,2.11256267535691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02524111940026,0.0820592092065895,2.00097119238836,0.0524750742156692,2.02651736438956,0.0907824826705396
"36",1629059059.40092,-1533.82140059043,1,1.53761121706008,1.80608066881842,0.910522568707532,-1,0.021076684997735,1.25216611305937,0.999999892384841,1,1.97227551919274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0617674796287,0.0863644214095564,1.97809555224306,0.0515594423923024,1.96456552467823,0.080129865232022
"37",1629059429.09672,-1513.32134496281,1,1.59863019178595,1.90952313202382,1.02789199493737,-1,0.0803765966294388,1.31364670964513,0.999999975663524,1,2.11681940649215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04524626607217,0.0823823991624912,1.98900688045988,0.0537257090937739,1.97509262626066,0.0797963333491281
"38",1629059788.26026,-1472.32846539371,1,1.60129101143257,2.01192699495839,0.979915134557732,-1,0.00580545790581673,1.3097995931435,0.999999700597221,1,2.16103285704826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2027059590203,0.0987989077099031,2.03660930509122,0.0573773581459371,2.17810384608827,0.102063697558558
"39",1629060115.43518,-1516.88740766718,1,2.14506672108344,1.94989965246116,1.15843253270367,-1,-0.0168342158973054,2.40614481547943,0.998777366300235,1,2.12211288801121,0.554704277409733,0.238831895359897,0.173167183130688,NA,1.18177922135231,0.977959132265128,0.00313727323845638,NA,0.204293728557047,8.58787,2.10649766280025,0.0932033327878934,1.9733723972773,0.0547691297990001,2.04615676561587,0.0974208849004901
"40",1629060537.94768,-1498.55786483358,1,1.81149136887043,2.08808067195721,0.874601578924703,-1,0.015180162938684,1.63615286930638,0.944521979676887,1,1.9592103910257,0.404268516628441,0.160899718883407,0.111857480374494,NA,0.0165466144344421,0.753827405744379,0.0422707377007169,NA,0.166076807330837,-0.852149,2.14825795903308,0.0951580172251734,2.01221571061515,0.0551607043812364,2.09678013182527,0.102505122565814
"41",1629060879.84393,-1474.80093837086,1,1.60189820332283,1.90201802306332,0.878865375596509,-1,-0.00988605305408587,1.24903050453473,0.999999606383773,1,2.13102181993237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13399235163412,0.0881849543033418,2.03490020436579,0.0567945467383366,2.02915355692605,0.103782548871148
"42",1629061175.1128,-1466.63387013722,1,3.94505632137801,2.14226858976161,1.0299169476976,-1,-0.165613351941487,4.92021440328678,0.94809220440556,1,1.51290354566823,2.08453518915828,0.143181435195257,0.141919134248807,NA,0.112758587457502,2.92769744602528,0.0502631195531051,NA,0.137957626316214,-0.011548,2.49034075008744,0.134928773192352,2.08464416455794,0.0624846263791207,2.42686208099578,0.133928949007357
"43",1629061583.35639,-1521.15437293623,1,3.29901884397315,1.80855572216516,1.17629538380946,-1,0.0684771455873766,4.14036674009009,0.999997031893053,1,1.93290769794071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17593050006275,0.101404700043281,2.03185725027235,0.0577270772025512,2.18330238203829,0.104026564808087
"44",1629062056.00486,-1525.84800145213,1,1.94387955086421,1.98262957392786,0.983438060264499,-1,0.0780868167120986,1.92146616027838,0.999999011349025,1,1.90183859987514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10325526715161,0.0993404920089284,1.97175620917861,0.0544726249780479,2.09445884267059,0.102413359653704
"45",1629062494.44057,-1543.32393325291,1,1.51097868641733,1.93757868889396,1.03573339258567,-1,-0.0397772510719614,1.33838563761249,0.999999737632564,1,2.02503318847529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01231919146095,0.0883314225131074,1.98156513159694,0.0532325809426429,2.04542496474106,0.097124191289587
"46",1629062829.82968,-1472.87190947665,1,10.1166704953345,2.16570934557094,1.10583930282991,-1,0.165299099855901,13.0262800696566,0.67401819960141,1,2.40704052422248,7.01817749049947,0.127339997736541,0.110991061256149,NA,0.529516232223911,9.57165793402928,0.0918033286554665,NA,0.233933817414569,-0.001013,2.16100902721941,0.0975007950547952,1.98891564380011,0.054316007857716,2.09957712389483,0.0923276804746063
"47",1629063336.33434,-1510.71455200928,1,1.78313633809534,2.16633796661976,1.08678339211332,-1,0.0469634056275227,1.67687130025837,0.939573166134313,1,2.01482487981965,0.328305336001434,0.156534467510296,0.126084034924382,NA,0.0448495537077182,0.614289702529406,0.0391242460146803,NA,0.192705557426042,-1.142445,2.19037746406921,0.100789857630098,2.00559393938192,0.0545991998805937,2.19604291056174,0.106372409009705
"48",1629063704.38122,-1476.43556072564,1,2.22316478221089,1.97079384580113,1.00105161623366,-1,0.0301581480709474,2.24104508977031,0.996115072864205,1,2.24280801571373,0.534807220040963,0.130701036115428,0.111749041257312,NA,0.0507662149693065,0.863340814024623,0.0116342813055195,NA,0.218149897061651,-0.74839,2.14470467396941,0.0905851641078562,1.94833720908311,0.0497948504105214,2.09567938862309,0.0870317123242348
"49",1629064129.94257,-1507.95045316942,1,1.64334334263997,2.08175259017251,1.04328420800791,-1,0.00499362415962521,1.30839775370856,0.99999972088267,1,1.86903479320508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18160364767925,0.105027061403456,2.02359497334794,0.0539074915639631,2.15200779888422,0.11090304499118
"50",1629064471.2971,-1499.09510440258,1,2.31667378416611,1.89305034302566,0.860892703658668,-1,0.100048118125974,2.45085955518813,0.985568900384847,1,1.92991737555484,0.477371719653537,0.125836809611482,0.11147590344433,NA,0.0796188293692864,0.745139091356851,0.0730783473145448,NA,0.177578821597681,-0.390184,2.07531171080648,0.0879472201206712,1.97034628418082,0.0556020100660569,2.02044413342819,0.0958201401273175
"51",1629064891.17828,-1541.19254599717,1,2.10719753165696,1.99924669816443,0.963496158612018,-1,-0.00612216651127487,2.63264546419204,0.797687720431781,1,2.17468962051889,0.900914692694376,0.13902770361218,0.110438693248342,NA,0.0950609194898616,1.59598495552379,0.154926117514036,NA,0.195702727416081,-0.065171,2.06402100156977,0.0935111081144694,1.94399409548278,0.0506890510265281,2.07712451492262,0.100017277153731
"52",1629065199.28496,-1518.0643007502,1,1.93212521533279,2.18022885147141,1.11830798243752,-1,-0.0513994118518897,2.1375129808241,0.99355716597133,1,1.66452379828153,0.489585308452084,0.162911105066862,0.160362772430355,NA,0.0722081059126116,0.89543077645685,0.0296828980370136,NA,0.152241387168092,-0.779428,2.36111026302029,0.127986238728727,2.01001204439144,0.0540272944880441,2.25368183989784,0.130952235587329
"53",1629065545.07571,-1455.90012879239,1,1.74444343758762,2.32509297499399,0.950446695901719,-1,0.0899299174135266,1.41911637254885,0.932934479663756,1,2.01077968166422,0.287638581217432,0.179960114144237,0.124027510188437,NA,0.0673450432909489,0.538173880815026,0.106758959092606,NA,0.196523850120714,-1.47734,2.31843256212742,0.112259301727477,2.10117320727631,0.0630085200026572,2.27666186970265,0.120107759390322
"54",1629065901.68001,-1550.0944018145,1,1.47714503191333,1.81917121217248,0.965306051216554,-1,-0.0919495464133587,1.20709363653178,0.999999567243495,1,1.85603639435833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10658006471805,0.0905900380925232,1.93401913418174,0.0498841639801701,2.1169663773696,0.085007073724776
"55",1629066202.96536,-1426.69586615347,1,1.88425269455078,2.18523705490481,0.945395406504408,-1,-0.0320149707737577,1.49016238682317,0.921567124868665,1,2.16210542746622,0.325144645023571,0.141984184599557,0.1061442651251,NA,0.0321226986870119,0.559833500344931,0.0618516104897433,NA,0.228379853450086,-1.653539,2.20341260577768,0.10201118873015,2.03274409546156,0.0589177244544561,2.13444444553444,0.100295809400622
"56",1629066552.60757,-1470.05996171719,1,1.79360142700115,1.81481457357922,0.950616037246059,-1,0.0581406720822674,1.54692198079805,0.999999854915338,1,2.27420709807926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91921261649602,0.0769604354305271,1.95295953487941,0.0518399296455939,1.95924193440351,0.0777291908582451
"57",1629066891.23924,-1524.37348772798,1,1.63177889025232,1.89181128084224,0.999024792309821,-1,0.0224272296624934,1.40545138306541,0.999999572491309,1,1.80358157867526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14429282836602,0.0987155416862162,1.9807751303802,0.0542870087362696,2.08586775212382,0.0962864930905364
"58",1629067259.93244,-1502.9722917668,1,1.73556948217915,2.11729085211028,1.03550018126958,-1,-0.0344657057592446,1.30403814293822,0.999999664107795,1,1.83593398715811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24597184357247,0.116888281219873,2.05003009794779,0.0567241099139372,2.18151259133758,0.106907175596186
"59",1629067561.13941,-1552.00901240146,1,1.77909136292,2.22632620498603,1.08841849292622,-1,-0.0232539913080874,1.53719784244964,0.98913833094986,1,1.630757780962,0.310280904887744,0.164491671774671,0.120560453567075,NA,0.0341125897328777,0.56533153484606,0.0164586907778975,NA,0.143203312432733,-2.046325,2.33538082423302,0.11920259510052,2.07163313085146,0.0588768805827574,2.23491195264773,0.116228247589948
"60",1629067912.49557,-1538.21571190524,1,1.47880114739193,1.93973754295009,1.08787186552541,-1,0.0118275206183789,1.31915755841076,0.999999684501031,1,2.004256178097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16245190106413,0.0956469791910412,2.03845487304758,0.0547583019573245,2.09371767252535,0.0875440327481759
"61",1629068251.54355,-1503.92876343005,1,1.57957115772156,1.95539766347288,1.16558693652118,-1,0.0683188305338311,1.32467285220694,0.999999792013729,1,2.28246489843356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00927038203142,0.081754834515823,2.00102363654656,0.0511252545573186,2.02260306378786,0.0906386676256036
"62",1629068565.48117,-1447.47776316235,1,1.41433322838059,2.28296412318093,0.960093179398678,-1,-0.0392066349505125,1.07454772758052,0.999999688344717,1,2.25368974874259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18742392650913,0.101898904540693,2.05191722470448,0.0604105038251976,2.16912362674412,0.103059522703584
"63",1629068920.11027,-1535.31444143593,1,1.56718703432561,1.97483615069309,0.931167321466931,-1,0.0657101917794445,1.32591451475227,0.9999995230261,1,2.08598859304904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04642468636784,0.0874725882362717,1.96528660328621,0.052773333366022,2.04166863716772,0.0883730412019194
"64",1629069224.90105,-1475.52562186524,1,3.85725361322756,1.79940811076041,0.788489209117967,-1,-0.0393358373985736,5.36766165741441,0.855778473952639,1,2.19135491705581,1.6211334022352,0.116579630536705,0.119123171519254,NA,0.170714798806366,2.52110238367924,0.0859972589521355,NA,0.203485985268788,-0.011088,1.9742460282468,0.0810513471921405,1.85909813415108,0.0476556320688479,1.93538424570043,0.0864865898094015
"65",1629069633.2558,-1492.97820768569,1,5.98383853108647,1.97194191267139,0.955753060154997,-1,-0.206473432473615,8.1191001605837,0.773546761090437,1,1.96721595715362,8.74511113877321,0.134627960202727,0.12053113916528,NA,0.382806142566025,12.3944708922682,0.0892031681627838,NA,0.169108108154504,-0.000593,2.08737624821352,0.0895698523350554,2.0087094904533,0.055239359322811,2.10069296680097,0.10071766545938
"66",1629070081.36879,-1546.380005502,1,1.49887979880407,2.43946490708007,1.17893781968517,-1,0.0588815549470336,1.08456041458117,0.910435601942029,1,1.84630022438637,0.215256906386727,0.177627942321547,0.127998358803075,NA,0.049766240243368,0.475509036054776,0.0713803250993248,NA,0.175557711279369,-2.636964,2.23458853620254,0.107318318553227,2.05788486739277,0.060504022858033,2.20971107127297,0.108776480869137
"67",1629070486.25532,-1554.44397897078,1,1.95215739074242,2.03675858749103,1.00326062760863,-1,0.0615901690819049,2.0712695456839,0.953367574253236,1,1.81803268718011,0.49061497150478,0.148054581351766,0.115059453746588,NA,0.0704784189682355,0.878794849585936,0.0419788623494376,NA,0.155497357091977,-0.553102,2.18805075513253,0.104268995604085,2.00514048988559,0.0554209910052889,2.13850854722832,0.0887575032210448
"68",1629070901.75026,-1489.47868218104,1,1.64355139503341,2.04597709591006,0.818722339158017,-1,-0.0145171226056983,1.33390087201489,0.997799134031792,1,2.05942264449852,0.278105879195715,0.131394365415423,0.104516521096795,NA,0.0158125005879435,0.553894653698537,0.00418737208642934,NA,0.172858094926579,1080.702746,2.08521398883221,0.0878463046532749,1.99973525336943,0.054450821885833,2.0702595863392,0.0902067678370396
"69",1629071216.54422,-1480.63853825705,1,1.53332093356863,2.10011971089668,1.05574660679801,-1,-0.0476766168751615,1.30012591144125,0.999999593563791,1,2.18909691045084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15721189323343,0.0969647306829941,1.98031915206493,0.0522463433104006,2.11292783767274,0.0942447912046417
"70",1629071507.09919,-1498.12718105021,1,1.86732789932472,2.14573378773654,1.0939746942295,-1,-0.117526352432968,1.60547936079529,0.987853469866516,1,1.94043747034986,0.281572274688897,0.150074865836802,0.116840989420337,NA,0.0794373996769382,0.497852086560097,0.0229396655722107,NA,0.177214036726577,-2.336842,2.22970746362482,0.101881098461239,2.00383935800855,0.0536171459683611,2.13142202933598,0.10441207458944
"71",1629071864.25733,-1545.65492302238,1,1.55273856386737,1.91562584033344,1.02201199693593,-1,-0.0130797923885644,1.36775680226956,0.999999523629429,1,1.96257358726166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10260889602502,0.0932143894185332,1.99161011113475,0.0535446536472193,2.10043448934618,0.0942772160326318
"72",1629072194.30869,-1471.86038755127,1,1.57268139039816,2.02537201434233,0.794224001008904,-1,-0.0698792889245052,1.25625891052442,0.999999269568134,1,1.90411341662114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20561588767346,0.11247389295904,2.09317580303517,0.0606733912658837,2.25306393016369,0.113815064714709
"73",1629072586.25557,-1473.57306699465,1,1.69789657470317,1.88275354260333,0.892412572389618,-1,-0.0727274813424673,1.24788080924652,0.999999624399284,1,1.99397877381833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03821450053843,0.0848614067671939,1.99491387514814,0.0533182576835512,1.96293478367798,0.0838920415993937
"74",1629072885.82168,-1441.7129795595,1,2.78440615416311,1.84889083977683,0.957689548402251,-1,-0.0941297975874249,3.12365733489991,0.99999933992216,1,2.17304995664545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05075208492524,0.0863950939163326,1.99105049566678,0.0530805308794666,2.03217867637601,0.0862468831578921
